bird,audio,length,destination
snogoo,685072.wav,17.031875,/datasets/xeno_canto/491_all/685072.wav
snogoo,406205.wav,8.256,/datasets/xeno_canto/491_all/406205.wav
snogoo,276930.wav,10.44,/datasets/xeno_canto/491_all/276930.wav
snogoo,393548_6.wav,60.032,/datasets/xeno_canto/491_all/393548_6.wav
snogoo,393548_5.wav,59.968,/datasets/xeno_canto/491_all/393548_5.wav
snogoo,393548_4.wav,60.032,/datasets/xeno_canto/491_all/393548_4.wav
snogoo,393548_3.wav,59.968,/datasets/xeno_canto/491_all/393548_3.wav
snogoo,393548_2.wav,60.032,/datasets/xeno_canto/491_all/393548_2.wav
snogoo,458914.wav,30.672,/datasets/xeno_canto/491_all/458914.wav
snogoo,393548_1.wav,59.968,/datasets/xeno_canto/491_all/393548_1.wav
snogoo,393548_0.wav,60.032,/datasets/xeno_canto/491_all/393548_0.wav
snogoo,453184_3.wav,11.544,/datasets/xeno_canto/491_all/453184_3.wav
snogoo,453184_2.wav,60.032,/datasets/xeno_canto/491_all/453184_2.wav
snogoo,453184_1.wav,60.032,/datasets/xeno_canto/491_all/453184_1.wav
snogoo,453184_0.wav,60.032,/datasets/xeno_canto/491_all/453184_0.wav
snogoo,1393.wav,8.019625,/datasets/xeno_canto/491_all/1393.wav
snogoo,28266.wav,32.15675,/datasets/xeno_canto/491_all/28266.wav
snogoo,453033.wav,44.304,/datasets/xeno_canto/491_all/453033.wav
snogoo,167610.wav,20.50275,/datasets/xeno_canto/491_all/167610.wav
snogoo,406203.wav,18.912,/datasets/xeno_canto/491_all/406203.wav
snogoo,406204.wav,12.744,/datasets/xeno_canto/491_all/406204.wav
snogoo,160423.wav,55.848,/datasets/xeno_canto/491_all/160423.wav
snogoo,452071.wav,16.8,/datasets/xeno_canto/491_all/452071.wav
snogoo,143622.wav,18.024,/datasets/xeno_canto/491_all/143622.wav
snogoo,116053_1.wav,23.350875,/datasets/xeno_canto/491_all/116053_1.wav
snogoo,116053_0.wav,60.032,/datasets/xeno_canto/491_all/116053_0.wav
snogoo,393551_11.wav,27.146,/datasets/xeno_canto/491_all/393551_11.wav
snogoo,116052.wav,22.360813,/datasets/xeno_canto/491_all/116052.wav
snogoo,116051.wav,21.629375,/datasets/xeno_canto/491_all/116051.wav
snogoo,509691_0.wav,60.032,/datasets/xeno_canto/491_all/509691_0.wav
snogoo,116048.wav,47.542875,/datasets/xeno_canto/491_all/116048.wav
snogoo,115925_5.wav,14.665125,/datasets/xeno_canto/491_all/115925_5.wav
snogoo,391747_5.wav,38.249,/datasets/xeno_canto/491_all/391747_5.wav
snogoo,393551_3.wav,59.904,/datasets/xeno_canto/491_all/393551_3.wav
snogoo,115925_0.wav,60.032,/datasets/xeno_canto/491_all/115925_0.wav
snogoo,115925_1.wav,59.968,/datasets/xeno_canto/491_all/115925_1.wav
snogoo,458917.wav,50.808,/datasets/xeno_canto/491_all/458917.wav
snogoo,391747_4.wav,60.032,/datasets/xeno_canto/491_all/391747_4.wav
snogoo,391747_3.wav,59.968,/datasets/xeno_canto/491_all/391747_3.wav
snogoo,481272.wav,11.049813,/datasets/xeno_canto/491_all/481272.wav
snogoo,391747_2.wav,60.032,/datasets/xeno_canto/491_all/391747_2.wav
snogoo,342562.wav,30.160125,/datasets/xeno_canto/491_all/342562.wav
snogoo,115925_2.wav,60.032,/datasets/xeno_canto/491_all/115925_2.wav
snogoo,160427.wav,33.6,/datasets/xeno_canto/491_all/160427.wav
snogoo,115925_3.wav,59.968,/datasets/xeno_canto/491_all/115925_3.wav
snogoo,115925_4.wav,60.032,/datasets/xeno_canto/491_all/115925_4.wav
snogoo,357528_0.wav,60.032,/datasets/xeno_canto/491_all/357528_0.wav
snogoo,391747_1.wav,59.968,/datasets/xeno_canto/491_all/391747_1.wav
snogoo,509692_0.wav,60.032,/datasets/xeno_canto/491_all/509692_0.wav
snogoo,362116_3.wav,59.968,/datasets/xeno_canto/491_all/362116_3.wav
snogoo,458918.wav,15.24,/datasets/xeno_canto/491_all/458918.wav
snogoo,391747_0.wav,60.032,/datasets/xeno_canto/491_all/391747_0.wav
snogoo,509691_1.wav,37.384,/datasets/xeno_canto/491_all/509691_1.wav
snogoo,393551_10.wav,60.032,/datasets/xeno_canto/491_all/393551_10.wav
snogoo,160502_1.wav,24.352,/datasets/xeno_canto/491_all/160502_1.wav
snogoo,393551_2.wav,60.032,/datasets/xeno_canto/491_all/393551_2.wav
snogoo,393551_4.wav,60.032,/datasets/xeno_canto/491_all/393551_4.wav
snogoo,160463.wav,18.0,/datasets/xeno_canto/491_all/160463.wav
snogoo,140021_1.wav,17.8129375,/datasets/xeno_canto/491_all/140021_1.wav
snogoo,357958_2.wav,28.1089375,/datasets/xeno_canto/491_all/357958_2.wav
snogoo,160502_0.wav,60.032,/datasets/xeno_canto/491_all/160502_0.wav
snogoo,393551_7.wav,59.904,/datasets/xeno_canto/491_all/393551_7.wav
snogoo,160472.wav,36.24,/datasets/xeno_canto/491_all/160472.wav
snogoo,140021_0.wav,60.032,/datasets/xeno_canto/491_all/140021_0.wav
snogoo,458783.wav,20.928,/datasets/xeno_canto/491_all/458783.wav
snogoo,29368.wav,26.088,/datasets/xeno_canto/491_all/29368.wav
snogoo,393551_0.wav,60.032,/datasets/xeno_canto/491_all/393551_0.wav
snogoo,160490.wav,13.176,/datasets/xeno_canto/491_all/160490.wav
snogoo,455505.wav,16.992,/datasets/xeno_canto/491_all/455505.wav
snogoo,160495_1.wav,22.24,/datasets/xeno_canto/491_all/160495_1.wav
snogoo,393551_6.wav,60.032,/datasets/xeno_canto/491_all/393551_6.wav
snogoo,393551_5.wav,60.032,/datasets/xeno_canto/491_all/393551_5.wav
snogoo,357528_1.wav,40.4983125,/datasets/xeno_canto/491_all/357528_1.wav
snogoo,393551_1.wav,60.032,/datasets/xeno_canto/491_all/393551_1.wav
snogoo,160495_0.wav,60.032,/datasets/xeno_canto/491_all/160495_0.wav
snogoo,458802.wav,13.296,/datasets/xeno_canto/491_all/458802.wav
snogoo,509692_1.wav,37.384,/datasets/xeno_canto/491_all/509692_1.wav
tunbeg1,645264.wav,16.537,/datasets/xeno_canto/491_all/645264.wav
tunbeg1,637834.wav,25.44325,/datasets/xeno_canto/491_all/637834.wav
tunbeg1,601279.wav,10.161625,/datasets/xeno_canto/491_all/601279.wav
tunbeg1,606307.wav,26.540438,/datasets/xeno_canto/491_all/606307.wav
tunbeg1,513905.wav,38.45225,/datasets/xeno_canto/491_all/513905.wav
tunbeg1,645263.wav,15.572,/datasets/xeno_canto/491_all/645263.wav
tunbeg1,695861.wav,5.044438,/datasets/xeno_canto/491_all/695861.wav
tunbeg1,612263.wav,58.05275,/datasets/xeno_canto/491_all/612263.wav
tunbeg1,517646.wav,50.627313,/datasets/xeno_canto/491_all/517646.wav
tunbeg1,513906_1.wav,3.288875,/datasets/xeno_canto/491_all/513906_1.wav
tunbeg1,319906.wav,21.134125,/datasets/xeno_canto/491_all/319906.wav
tunbeg1,319907.wav,16.143688,/datasets/xeno_canto/491_all/319907.wav
tunbeg1,513906_0.wav,60.032,/datasets/xeno_canto/491_all/513906_0.wav
tunbeg1,519006.wav,11.990188,/datasets/xeno_canto/491_all/519006.wav
tunbeg1,406813.wav,19.591875,/datasets/xeno_canto/491_all/406813.wav
tunbeg1,266766_1.wav,3.5500625,/datasets/xeno_canto/491_all/266766_1.wav
tunbeg1,606306_0.wav,60.032,/datasets/xeno_canto/491_all/606306_0.wav
tunbeg1,604594_1.wav,2.317125,/datasets/xeno_canto/491_all/604594_1.wav
tunbeg1,604594_0.wav,60.032,/datasets/xeno_canto/491_all/604594_0.wav
tunbeg1,698031.wav,27.7595,/datasets/xeno_canto/491_all/698031.wav
tunbeg1,524235.wav,49.084813,/datasets/xeno_canto/491_all/524235.wav
tunbeg1,524236.wav,10.123938,/datasets/xeno_canto/491_all/524236.wav
tunbeg1,524237.wav,26.350625,/datasets/xeno_canto/491_all/524237.wav
tunbeg1,383625.wav,15.667625,/datasets/xeno_canto/491_all/383625.wav
tunbeg1,523523.wav,40.416,/datasets/xeno_canto/491_all/523523.wav
tunbeg1,633606.wav,24.51575,/datasets/xeno_canto/491_all/633606.wav
tunbeg1,674637.wav,28.581,/datasets/xeno_canto/491_all/674637.wav
tunbeg1,524287_0.wav,60.032,/datasets/xeno_canto/491_all/524287_0.wav
tunbeg1,266766_0.wav,60.032,/datasets/xeno_canto/491_all/266766_0.wav
tunbeg1,606306_1.wav,26.6161875,/datasets/xeno_canto/491_all/606306_1.wav
tunbeg1,524287_1.wav,60.032,/datasets/xeno_canto/491_all/524287_1.wav
tunbeg1,691747.wav,23.178,/datasets/xeno_canto/491_all/691747.wav
tunbeg1,266764.wav,10.109375,/datasets/xeno_canto/491_all/266764.wav
tunbeg1,512335.wav,17.319188,/datasets/xeno_canto/491_all/512335.wav
tunbeg1,382138.wav,39.36,/datasets/xeno_canto/491_all/382138.wav
tunbeg1,382374.wav,53.352,/datasets/xeno_canto/491_all/382374.wav
tunbeg1,524291.wav,22.114875,/datasets/xeno_canto/491_all/524291.wav
tunbeg1,524292.wav,46.556625,/datasets/xeno_canto/491_all/524292.wav
tunbeg1,604227.wav,29.778,/datasets/xeno_canto/491_all/604227.wav
tunbeg1,383626.wav,23.04075,/datasets/xeno_canto/491_all/383626.wav
tunbeg1,462579_0.wav,60.032,/datasets/xeno_canto/491_all/462579_0.wav
tunbeg1,462579_1.wav,38.6558125,/datasets/xeno_canto/491_all/462579_1.wav
tunbeg1,680586.wav,18.065,/datasets/xeno_canto/491_all/680586.wav
tunbeg1,524287_2.wav,8.3564375,/datasets/xeno_canto/491_all/524287_2.wav
tunbeg1,538527.wav,17.986438,/datasets/xeno_canto/491_all/538527.wav
tunbeg1,634488.wav,21.245313,/datasets/xeno_canto/491_all/634488.wav
tunbeg1,593702.wav,10.874,/datasets/xeno_canto/491_all/593702.wav
tunbeg1,614274_0.wav,60.032,/datasets/xeno_canto/491_all/614274_0.wav
tunbeg1,235120.wav,20.188563,/datasets/xeno_canto/491_all/235120.wav
tunbeg1,624225.wav,20.871875,/datasets/xeno_canto/491_all/624225.wav
tunbeg1,505046.wav,37.54,/datasets/xeno_canto/491_all/505046.wav
tunbeg1,614045.wav,21.8735,/datasets/xeno_canto/491_all/614045.wav
tunbeg1,614042.wav,38.81675,/datasets/xeno_canto/491_all/614042.wav
tunbeg1,593698.wav,25.58775,/datasets/xeno_canto/491_all/593698.wav
tunbeg1,593701.wav,19.044875,/datasets/xeno_canto/491_all/593701.wav
tunbeg1,614274_1.wav,59.968,/datasets/xeno_canto/491_all/614274_1.wav
tunbeg1,92836.wav,46.053875,/datasets/xeno_canto/491_all/92836.wav
tunbeg1,403074.wav,28.752,/datasets/xeno_canto/491_all/403074.wav
tunbeg1,280876_0.wav,60.032,/datasets/xeno_canto/491_all/280876_0.wav
tunbeg1,676920_0.wav,60.032,/datasets/xeno_canto/491_all/676920_0.wav
tunbeg1,676920_1.wav,3.7329375,/datasets/xeno_canto/491_all/676920_1.wav
tunbeg1,280876_1.wav,3.05375,/datasets/xeno_canto/491_all/280876_1.wav
tunbeg1,641874.wav,14.836,/datasets/xeno_canto/491_all/641874.wav
tunbeg1,641876.wav,12.38,/datasets/xeno_canto/491_all/641876.wav
tunbeg1,444241.wav,22.569813,/datasets/xeno_canto/491_all/444241.wav
tunbeg1,598786.wav,12.538813,/datasets/xeno_canto/491_all/598786.wav
tunbeg1,121026.wav,20.015688,/datasets/xeno_canto/491_all/121026.wav
tunbeg1,614274_2.wav,60.032,/datasets/xeno_canto/491_all/614274_2.wav
tunbeg1,434979.wav,19.7235,/datasets/xeno_canto/491_all/434979.wav
tunbeg1,615236.wav,20.125688,/datasets/xeno_canto/491_all/615236.wav
tunbeg1,502042.wav,31.921625,/datasets/xeno_canto/491_all/502042.wav
tunbeg1,90904.wav,28.467688,/datasets/xeno_canto/491_all/90904.wav
tunbeg1,608688.wav,10.544,/datasets/xeno_canto/491_all/608688.wav
tunbeg1,501007.wav,23.066125,/datasets/xeno_canto/491_all/501007.wav
tunbeg1,628968.wav,41.22425,/datasets/xeno_canto/491_all/628968.wav
tunbeg1,24788.wav,12.930625,/datasets/xeno_canto/491_all/24788.wav
tunbeg1,202768.wav,7.216313,/datasets/xeno_canto/491_all/202768.wav
tunbeg1,614274_3.wav,47.42625,/datasets/xeno_canto/491_all/614274_3.wav
tunbeg1,202767.wav,11.61075,/datasets/xeno_canto/491_all/202767.wav
tunbeg1,431440.wav,15.849875,/datasets/xeno_canto/491_all/431440.wav
tunbeg1,431441.wav,9.463,/datasets/xeno_canto/491_all/431441.wav
tunbeg1,431442.wav,19.592188,/datasets/xeno_canto/491_all/431442.wav
tunbeg1,617635.wav,25.355,/datasets/xeno_canto/491_all/617635.wav
tunbeg1,127158.wav,14.998875,/datasets/xeno_canto/491_all/127158.wav
tunbeg1,434977.wav,10.92025,/datasets/xeno_canto/491_all/434977.wav
tunbeg1,401223.wav,29.80575,/datasets/xeno_canto/491_all/401223.wav
tunbeg1,434978.wav,18.574125,/datasets/xeno_canto/491_all/434978.wav
tunbeg1,202766.wav,6.139438,/datasets/xeno_canto/491_all/202766.wav
tunbeg1,528301.wav,44.907063,/datasets/xeno_canto/491_all/528301.wav
tunbeg1,280877.wav,18.07675,/datasets/xeno_canto/491_all/280877.wav
tunbeg1,693239.wav,16.938938,/datasets/xeno_canto/491_all/693239.wav
tunbeg1,199934.wav,16.954563,/datasets/xeno_canto/491_all/199934.wav
tunbeg1,694190.wav,18.496125,/datasets/xeno_canto/491_all/694190.wav
tunbeg1,694189.wav,20.084,/datasets/xeno_canto/491_all/694189.wav
tunbeg1,624450.wav,28.056563,/datasets/xeno_canto/491_all/624450.wav
tunbeg1,200505.wav,9.552,/datasets/xeno_canto/491_all/200505.wav
tunbeg1,600463.wav,12.908875,/datasets/xeno_canto/491_all/600463.wav
tunbeg1,612817.wav,38.251,/datasets/xeno_canto/491_all/612817.wav
tunbeg1,164600.wav,10.925,/datasets/xeno_canto/491_all/164600.wav
tunbeg1,598012.wav,9.871188,/datasets/xeno_canto/491_all/598012.wav
tunbeg1,600462.wav,22.336125,/datasets/xeno_canto/491_all/600462.wav
tunbeg1,44579.wav,36.519188,/datasets/xeno_canto/491_all/44579.wav
tunbeg1,44576.wav,21.969,/datasets/xeno_canto/491_all/44576.wav
yehpar,425493_5.wav,59.968,/datasets/xeno_canto/491_all/425493_5.wav
yehpar,443765_0.wav,60.032,/datasets/xeno_canto/491_all/443765_0.wav
yehpar,443766_0.wav,60.032,/datasets/xeno_canto/491_all/443766_0.wav
yehpar,443765_3.wav,51.6435625,/datasets/xeno_canto/491_all/443765_3.wav
yehpar,443758_1.wav,47.2778125,/datasets/xeno_canto/491_all/443758_1.wav
yehpar,443765_1.wav,59.968,/datasets/xeno_canto/491_all/443765_1.wav
yehpar,443760_1.wav,59.968,/datasets/xeno_canto/491_all/443760_1.wav
yehpar,681811_0.wav,60.032,/datasets/xeno_canto/491_all/681811_0.wav
yehpar,331717.wav,17.419875,/datasets/xeno_canto/491_all/331717.wav
yehpar,443760_0.wav,60.032,/datasets/xeno_canto/491_all/443760_0.wav
yehpar,681811_1.wav,12.41975,/datasets/xeno_canto/491_all/681811_1.wav
yehpar,620533_0.wav,60.032,/datasets/xeno_canto/491_all/620533_0.wav
yehpar,443761_1.wav,11.1369375,/datasets/xeno_canto/491_all/443761_1.wav
yehpar,443758_0.wav,60.032,/datasets/xeno_canto/491_all/443758_0.wav
yehpar,443765_2.wav,60.032,/datasets/xeno_canto/491_all/443765_2.wav
yehpar,425490_6.wav,60.032,/datasets/xeno_canto/491_all/425490_6.wav
yehpar,218406.wav,28.455063,/datasets/xeno_canto/491_all/218406.wav
yehpar,425490_7.wav,14.8885,/datasets/xeno_canto/491_all/425490_7.wav
yehpar,443756_7.wav,28.1515,/datasets/xeno_canto/491_all/443756_7.wav
yehpar,443753_1.wav,59.968,/datasets/xeno_canto/491_all/443753_1.wav
yehpar,218407.wav,30.317688,/datasets/xeno_canto/491_all/218407.wav
yehpar,443753_2.wav,43.4825,/datasets/xeno_canto/491_all/443753_2.wav
yehpar,443756_4.wav,60.032,/datasets/xeno_canto/491_all/443756_4.wav
yehpar,425493_4.wav,60.032,/datasets/xeno_canto/491_all/425493_4.wav
yehpar,425492_0.wav,60.032,/datasets/xeno_canto/491_all/425492_0.wav
yehpar,425492_1.wav,59.968,/datasets/xeno_canto/491_all/425492_1.wav
yehpar,681814_1.wav,13.3649375,/datasets/xeno_canto/491_all/681814_1.wav
yehpar,425493_2.wav,60.032,/datasets/xeno_canto/491_all/425493_2.wav
yehpar,331716.wav,12.61175,/datasets/xeno_canto/491_all/331716.wav
yehpar,681814_0.wav,60.032,/datasets/xeno_canto/491_all/681814_0.wav
yehpar,443756_3.wav,59.968,/datasets/xeno_canto/491_all/443756_3.wav
yehpar,425493_3.wav,59.968,/datasets/xeno_canto/491_all/425493_3.wav
yehpar,620533_1.wav,36.9821875,/datasets/xeno_canto/491_all/620533_1.wav
yehpar,443767_2.wav,9.803,/datasets/xeno_canto/491_all/443767_2.wav
yehpar,443766_1.wav,59.968,/datasets/xeno_canto/491_all/443766_1.wav
yehpar,443760_3.wav,59.968,/datasets/xeno_canto/491_all/443760_3.wav
yehpar,443768_2.wav,39.5114375,/datasets/xeno_canto/491_all/443768_2.wav
yehpar,443756_5.wav,59.968,/datasets/xeno_canto/491_all/443756_5.wav
yehpar,443760_4.wav,60.032,/datasets/xeno_canto/491_all/443760_4.wav
yehpar,443756_6.wav,60.032,/datasets/xeno_canto/491_all/443756_6.wav
yehpar,568470.wav,11.609313,/datasets/xeno_canto/491_all/568470.wav
yehpar,443768_1.wav,59.968,/datasets/xeno_canto/491_all/443768_1.wav
yehpar,425493_6.wav,60.032,/datasets/xeno_canto/491_all/425493_6.wav
yehpar,294841.wav,13.963438,/datasets/xeno_canto/491_all/294841.wav
yehpar,455015.wav,9.720188,/datasets/xeno_canto/491_all/455015.wav
yehpar,425493_7.wav,37.8905,/datasets/xeno_canto/491_all/425493_7.wav
yehpar,647002.wav,29.1715,/datasets/xeno_canto/491_all/647002.wav
yehpar,425493_0.wav,60.032,/datasets/xeno_canto/491_all/425493_0.wav
yehpar,612577_1.wav,31.500375,/datasets/xeno_canto/491_all/612577_1.wav
yehpar,612579.wav,43.834375,/datasets/xeno_canto/491_all/612579.wav
yehpar,612585_0.wav,60.032,/datasets/xeno_canto/491_all/612585_0.wav
yehpar,612585_1.wav,53.2165,/datasets/xeno_canto/491_all/612585_1.wav
yehpar,443768_0.wav,60.032,/datasets/xeno_canto/491_all/443768_0.wav
yehpar,612577_0.wav,60.032,/datasets/xeno_canto/491_all/612577_0.wav
yehpar,425492_8.wav,36.14325,/datasets/xeno_canto/491_all/425492_8.wav
yehpar,443756_2.wav,60.032,/datasets/xeno_canto/491_all/443756_2.wav
yehpar,425492_7.wav,59.968,/datasets/xeno_canto/491_all/425492_7.wav
yehpar,443767_1.wav,59.968,/datasets/xeno_canto/491_all/443767_1.wav
yehpar,425492_2.wav,60.032,/datasets/xeno_canto/491_all/425492_2.wav
yehpar,443766_3.wav,56.4715625,/datasets/xeno_canto/491_all/443766_3.wav
yehpar,425490_5.wav,59.968,/datasets/xeno_canto/491_all/425490_5.wav
yehpar,559573_0.wav,60.032,/datasets/xeno_canto/491_all/559573_0.wav
yehpar,559573_1.wav,9.3315625,/datasets/xeno_canto/491_all/559573_1.wav
yehpar,443767_0.wav,60.032,/datasets/xeno_canto/491_all/443767_0.wav
yehpar,128315.wav,25.155938,/datasets/xeno_canto/491_all/128315.wav
yehpar,443761_0.wav,60.032,/datasets/xeno_canto/491_all/443761_0.wav
yehpar,443760_5.wav,4.486375,/datasets/xeno_canto/491_all/443760_5.wav
yehpar,443769.wav,33.406188,/datasets/xeno_canto/491_all/443769.wav
yehpar,425492_3.wav,59.968,/datasets/xeno_canto/491_all/425492_3.wav
yehpar,425492_4.wav,60.032,/datasets/xeno_canto/491_all/425492_4.wav
yehpar,425493_1.wav,59.968,/datasets/xeno_canto/491_all/425493_1.wav
yehpar,425492_5.wav,59.968,/datasets/xeno_canto/491_all/425492_5.wav
yehpar,425492_6.wav,60.032,/datasets/xeno_canto/491_all/425492_6.wav
yehpar,443756_1.wav,59.968,/datasets/xeno_canto/491_all/443756_1.wav
yehpar,294842.wav,11.208125,/datasets/xeno_canto/491_all/294842.wav
yehpar,443760_2.wav,60.032,/datasets/xeno_canto/491_all/443760_2.wav
yehpar,443756_0.wav,60.032,/datasets/xeno_canto/491_all/443756_0.wav
yehpar,443766_2.wav,60.032,/datasets/xeno_canto/491_all/443766_2.wav
yehpar,218405.wav,44.649688,/datasets/xeno_canto/491_all/218405.wav
yehpar,580870_5.wav,19.027625,/datasets/xeno_canto/491_all/580870_5.wav
yehpar,555502_5.wav,7.908125,/datasets/xeno_canto/491_all/555502_5.wav
yehpar,443743_0.wav,60.032,/datasets/xeno_canto/491_all/443743_0.wav
yehpar,443743_1.wav,7.6838125,/datasets/xeno_canto/491_all/443743_1.wav
yehpar,443750_0.wav,60.032,/datasets/xeno_canto/491_all/443750_0.wav
yehpar,443750_1.wav,59.968,/datasets/xeno_canto/491_all/443750_1.wav
yehpar,463757.wav,28.42125,/datasets/xeno_canto/491_all/463757.wav
yehpar,618615.wav,33.33775,/datasets/xeno_canto/491_all/618615.wav
yehpar,425483.wav,39.308,/datasets/xeno_canto/491_all/425483.wav
yehpar,443750_2.wav,60.032,/datasets/xeno_canto/491_all/443750_2.wav
yehpar,443750_3.wav,29.463375,/datasets/xeno_canto/491_all/443750_3.wav
yehpar,443753_0.wav,60.032,/datasets/xeno_canto/491_all/443753_0.wav
yehpar,425484.wav,17.701438,/datasets/xeno_canto/491_all/425484.wav
yehpar,425485_0.wav,60.032,/datasets/xeno_canto/491_all/425485_0.wav
yehpar,264125.wav,18.297313,/datasets/xeno_canto/491_all/264125.wav
yehpar,425485_1.wav,27.7579375,/datasets/xeno_canto/491_all/425485_1.wav
yehpar,399602_0.wav,60.032,/datasets/xeno_canto/491_all/399602_0.wav
yehpar,399602_1.wav,5.9533125,/datasets/xeno_canto/491_all/399602_1.wav
yehpar,443736_2.wav,51.3319375,/datasets/xeno_canto/491_all/443736_2.wav
yehpar,555502_4.wav,60.032,/datasets/xeno_canto/491_all/555502_4.wav
yehpar,555502_3.wav,59.968,/datasets/xeno_canto/491_all/555502_3.wav
yehpar,555502_2.wav,60.032,/datasets/xeno_canto/491_all/555502_2.wav
yehpar,661821_8.wav,60.032,/datasets/xeno_canto/491_all/661821_8.wav
yehpar,281938.wav,7.06525,/datasets/xeno_canto/491_all/281938.wav
yehpar,515395.wav,17.562563,/datasets/xeno_canto/491_all/515395.wav
yehpar,580867.wav,31.0335,/datasets/xeno_canto/491_all/580867.wav
yehpar,580870_0.wav,60.032,/datasets/xeno_canto/491_all/580870_0.wav
yehpar,580870_1.wav,59.968,/datasets/xeno_canto/491_all/580870_1.wav
yehpar,580870_2.wav,60.032,/datasets/xeno_canto/491_all/580870_2.wav
yehpar,661821_7.wav,59.968,/datasets/xeno_canto/491_all/661821_7.wav
yehpar,425853.wav,39.2285,/datasets/xeno_canto/491_all/425853.wav
yehpar,580870_3.wav,59.968,/datasets/xeno_canto/491_all/580870_3.wav
yehpar,580870_4.wav,60.032,/datasets/xeno_canto/491_all/580870_4.wav
yehpar,661821_5.wav,59.968,/datasets/xeno_canto/491_all/661821_5.wav
yehpar,661821_4.wav,60.032,/datasets/xeno_canto/491_all/661821_4.wav
yehpar,383046.wav,23.640813,/datasets/xeno_canto/491_all/383046.wav
yehpar,555502_0.wav,60.032,/datasets/xeno_canto/491_all/555502_0.wav
